 pi0v2 : cent_id = 0 : rp_id = 0
1.16976 0.0754829 0.00147353 0.0836996 0.0672662
1.62677 0.0909558 0.00139884 0.100602 0.0813091
2.1328 0.102588 0.00177533 0.113384 0.0917921
2.63635 0.106745 0.0024752 0.118091 0.0953986
3.1438 0.107132 0.00351197 0.118645 0.0956188
3.65032 0.0961302 0.00486757 0.107239 0.0850213
4.29432 0.0852403 0.00531951 0.0961442 0.0743364
5.32156 0.0859571 0.00906633 0.0970619 0.0748523
6.34779 0.0653255 0.0142309 0.0767 0.053951
7.35943 0.0580907 0.0221248 0.0703603 0.0458211
8.37178 0.0266045 0.0390613 0.0398008 0.0134082
9.38493 0.0396863 0.0519505 0.0559639 0.0234087
10.9608 -0.00283802 0.0395171 0.0172723 -0.0229483
14.1102 0.120168 0.097861 0.154912 0.0854243
 pi0v2 : cent_id = 0 : rp_id = 1
1.16976 0.0753464 0.000718791 0.0835573 0.0671355
1.62677 0.0882687 0.000681256 0.0977992 0.0787381
2.1328 0.0983795 0.00086322 0.108993 0.0877663
2.63635 0.101927 0.00120268 0.113067 0.0907873
3.1438 0.0997715 0.00170777 0.110975 0.0885683
3.65032 0.0943662 0.00236662 0.105405 0.0833275
4.29432 0.0875712 0.0025835 0.0985602 0.0765822
5.32156 0.0700879 0.00441639 0.0806646 0.0595112
6.34779 0.069675 0.00693951 0.0811682 0.0581818
7.35943 0.0676966 0.0107383 0.0801918 0.0552014
8.37178 0.0692305 0.0206941 0.0831241 0.0553369
9.38493 0.115174 0.0279684 0.133035 0.097313
10.9608 0.0966391 0.0186515 0.117795 0.0754832
14.1102 0.118366 0.0461599 0.153081 0.0836509
 pi0v2 : cent_id = 1 : rp_id = 0
1.16976 0.14641 0.00108129 0.160363 0.132457
1.62677 0.166933 0.000932913 0.182026 0.15184
2.1328 0.178973 0.0011519 0.194805 0.163141
2.63635 0.182419 0.00159432 0.198424 0.166414
3.1438 0.179958 0.00225981 0.195715 0.164201
3.65032 0.166816 0.00320686 0.181692 0.15194
4.29432 0.152617 0.0036479 0.166482 0.138751
5.32156 0.143723 0.00679814 0.156764 0.130682
6.34779 0.134738 0.0114424 0.1475 0.121976
7.35943 0.123446 0.018412 0.1359 0.110992
8.37178 0.11958 0.0314984 0.131002 0.108158
9.38493 0.109543 0.0446742 0.122126 0.0969604
10.9608 0.033451 0.0363676 0.0464741 0.0204279
14.1102 0.0550962 0.0902045 0.0776244 0.032568
 pi0v2 : cent_id = 1 : rp_id = 1
1.16976 0.142703 0.00056871 0.156522 0.128884
1.62677 0.163016 0.000487574 0.177959 0.148073
2.1328 0.173795 0.000600107 0.189425 0.158165
2.63635 0.176116 0.000830377 0.191873 0.160359
3.1438 0.172598 0.0011792 0.188066 0.15713
3.65032 0.162973 0.00167236 0.1777 0.148246
4.29432 0.150038 0.0019091 0.163805 0.136271
5.32156 0.134703 0.00356312 0.147404 0.122002
6.34779 0.132257 0.00605227 0.144928 0.119586
7.35943 0.128005 0.00963269 0.140618 0.115392
8.37178 0.085693 0.0176647 0.0960006 0.0753854
9.38493 0.113957 0.0250085 0.126675 0.101239
10.9608 0.089226 0.0185025 0.103133 0.0753185
14.1102 0.102004 0.0462083 0.125095 0.0789135
 inc pho v2 : cent_id = 0 : rp_id = 0
1.17025 0.079328 5.85548e-05 0.0856468 0.0730092
1.63 0.0948723 0.000130101 0.102634 0.0871102
2.136 0.102791 0.000272064 0.113759 0.0918225
2.6427 0.103712 0.000527618 0.117269 0.0901549
3.14981 0.0967447 0.000947095 0.110508 0.082981
3.65677 0.0881643 0.00157897 0.101287 0.0750415
4.31872 0.0716641 0.00203567 0.0828966 0.0604316
5.34873 0.058049 0.00408287 0.0674021 0.0486959
6.36852 0.0356444 0.00707253 0.0433348 0.027954
7.38104 0.0456027 0.0112128 0.0528181 0.0383873
8.38592 0.0384355 0.0167746 0.0450995 0.0317715
9.39705 0.0171092 0.0235909 0.023464 0.0107544
11.0647 0.00172966 0.0231661 0.0103012 -0.00684188
14.1186 -0.0581433 0.051397 -0.0401158 -0.0761708
 inc pho v2 : cent_id = 0 : rp_id = 1
1.17025 0.081392 2.97582e-05 0.087831 0.074953
1.63 0.0957087 6.66454e-05 0.103518 0.0878992
2.136 0.102783 0.000139407 0.113751 0.0918149
2.6427 0.10199 0.000270562 0.115487 0.0884934
3.14981 0.0961882 0.000486146 0.109934 0.0824426
3.65677 0.0847822 0.000811329 0.0978015 0.0717629
4.31872 0.0713037 0.00104664 0.0826483 0.0599591
5.34873 0.0536299 0.00209729 0.0618096 0.0454502
6.36852 0.0455292 0.00363011 0.0534579 0.0376006
7.38104 0.0386166 0.0057405 0.0456429 0.0315903
8.38592 0.0742159 0.00856616 0.0821601 0.0662717
9.39705 0.0387835 0.0118231 0.045567 0.032
11.0647 0.042173 0.0119079 0.0512125 0.0331335
14.1186 0.0713049 0.0265614 0.0895539 0.0530559
 inc pho v2 : cent_id = 1 : rp_id = 0
1.17025 0.145343 6.83269e-05 0.154189 0.136497
1.63 0.168683 0.000151218 0.178777 0.158589
2.136 0.178342 0.000310655 0.192247 0.164437
2.6427 0.176232 0.000590093 0.192244 0.16022
3.14981 0.166048 0.00103943 0.181652 0.150444
3.65677 0.149601 0.00170938 0.16333 0.135872
4.31872 0.127623 0.00219133 0.140256 0.11499
5.34873 0.095624 0.00443441 0.106295 0.0849533
6.36852 0.0689648 0.00783417 0.0782897 0.0596399
7.38104 0.0673455 0.0125325 0.0763687 0.0583223
8.38592 0.0602912 0.0189059 0.0693242 0.0512583
9.39705 0.0481182 0.0273029 0.05777 0.0384664
11.0647 0.0460823 0.0272991 0.0602312 0.0319334
14.1186 -0.0349931 0.0617066 -0.0070885 -0.0628977
 inc pho v2 : cent_id = 1 : rp_id = 1
1.17025 0.143291 3.61924e-05 0.15202 0.134562
1.63 0.165855 7.99328e-05 0.175785 0.155925
2.136 0.175218 0.000164029 0.188984 0.161452
2.6427 0.172741 0.000311666 0.18862 0.156862
3.14981 0.163366 0.000549144 0.178871 0.147861
3.65677 0.148271 0.000904423 0.16195 0.134592
4.31872 0.128304 0.00116078 0.141099 0.115509
5.34873 0.103902 0.00234978 0.113591 0.0942125
6.36852 0.0888243 0.00414453 0.0987175 0.0789311
7.38104 0.0776705 0.0066473 0.08698 0.068361
8.38592 0.0745273 0.0100007 0.0839273 0.0651273
9.39705 0.0754851 0.0145843 0.085731 0.0652392
11.0647 0.0685664 0.014397 0.0830304 0.0541024
14.1186 0.115964 0.0331357 0.144625 0.0873028
 dir pho v2 : cent_id = 0 : rp_id = 0
1.17025 0.0642687 0.00628027 0.0856029 0.0429345
1.63 0.105316 0.00690959 0.136567 0.0740646
2.136 0.11597 0.0109588 0.176842 0.055098
2.6427 0.108408 0.0120261 0.178081 0.0387347
3.14981 0.072856 0.0220306 0.149587 -0.0038748
3.65677 0.0670393 0.0278121 0.142373 -0.00829399
4.31872 0.0344228 0.0156722 0.077637 -0.0087914
5.34873 0.0261268 0.0186025 0.054277 -0.0020234
6.36852 0.0129469 0.0187615 0.0301221 -0.0042283
7.38104 0.0407528 0.0288676 0.0565539 0.0249517
8.38592 0.0416612 0.0382555 0.0550584 0.028264
9.39705 0.00984624 0.0462476 0.0224301 -0.00273766
11.0647 -0.0158093 0.0420151 0.0021855 -0.0338041
14.1186 -0.129925 0.0813815 -0.0936524 -0.166198
 dir pho v2 : cent_id = 0 : rp_id = 1
1.17025 0.0858009 0.002818 0.106924 0.0646779
1.63 0.121302 0.00690362 0.152979 0.0896251
2.136 0.141922 0.0148175 0.203303 0.0805411
2.6427 0.117174 0.00889861 0.186991 0.0473573
3.14981 0.0793115 0.0125829 0.155813 0.0028099
3.65677 0.0405112 0.0267192 0.117069 -0.0360464
4.31872 0.0432904 0.00803517 0.0855053 0.0010755
5.34873 0.0257596 0.0095021 0.0510326 0.000486599
6.36852 0.021658 0.0095127 0.0389612 0.0043548
7.38104 0.0059103 0.0147123 0.0231945 -0.0113739
8.38592 0.0632694 0.0199132 0.0772811 0.0492577
9.39705 0.00249987 0.0240883 0.0197537 -0.0147539
11.0647 0.00741823 0.0216624 0.0282125 -0.0133761
14.1186 0.0524479 0.0409763 0.0807257 0.0241701
 dir pho v2 : cent_id = 1 : rp_id = 0
1.17025 0.106508 0.00871107 0.145325 0.0676913
1.63 0.155015 0.00618657 0.192743 0.117287
2.136 0.199121 0.0122659 0.293843 0.104399
2.6427 0.129632 0.15006 0.847973 -0.588709
3.14981 0.163786 0.00887197 0.219921 0.107651
3.65677 0.0950408 0.0262258 0.145264 0.0448176
4.31872 0.060491 0.0172452 0.121125 -0.000142701
5.34873 0.0037397 0.0243178 0.0545177 -0.0470383
6.36852 -0.0214846 0.0287799 0.0159592 -0.0589284
7.38104 0.00108869 0.0390513 0.029319 -0.0271416
8.38592 0.00872301 0.0561236 0.0343594 -0.0169134
9.39705 0.00332702 0.0779997 0.0333642 -0.0267102
11.0647 0.0473344 0.0535669 0.0727487 0.0219201
14.1186 -0.11019 0.136585 -0.0484767 -0.171903
 dir pho v2 : cent_id = 1 : rp_id = 1
1.17025 0.119348 0.00506656 0.157782 0.0809144
1.63 0.188591 0.00551471 0.226473 0.150709
